"Submit_ID","Brand_Reg","Model_No","screensize","Screen_Tech","Avg_mode_power","Star","Availability Status","Star2","new column","screensize_inches","Screen_Size_Category"
164202,"Sphere","S924TVDVDSB",60.47,"LCD (LED)",19.64,"N/A","Available",5.5,"SPHERE",23.807086614173226,"Other"
164205,"Sphere","S927TVSB",68.599,"LCD (LED)",24.6,"N/A","Available",5.5,"SPHERE",27.00748031496063,"Other"
164205,"Sphere","S927TVDVDSB",68.599,"LCD (LED)",24.6,"N/A","Available",5.5,"SPHERE",27.00748031496063,"Other"
164202,"Sphere","S924",60.47,"LCD (LED)",19.64,"N/A","Available",5.5,"SPHERE",23.807086614173226,"Other"
164205,"Sphere","S927",68.599,"LCD (LED)",24.6,"N/A","Available",5.5,"SPHERE",27.00748031496063,"Other"
164261,"BAUHN","ATV32HDW-0824",80.043,"LCD (LED)",27.14,"N/A","Available",6,"BAUHN",31.512992125984255,"32-inch"
164014,"KOGAN","KAQL75XQ98GSVA series",189.306,"LCD (LED)",159.6,"N/A","Available",4.5,"KOGAN",74.52992125984252,"Other"
164267,"KOGAN","KAQL85XQ98GSVA",214.783,"LCD (LED)",226.38,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
164267,"KOGAN","KAQL85XQ98GSVB",214.783,"LCD (LED)",226.38,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
164267,"KOGAN","KAQL85XQ98GSVC",214.783,"LCD (LED)",226.38,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
164267,"KOGAN","KAQL85XQ98GS series",214.783,"LCD (LED)",226.38,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
164364,"KOGAN","KALED32F98VA",79.967,"LCD (LED)",37.86,"N/A","Available",4,"KOGAN",31.48307086614173,"32-inch"
164364,"KOGAN","KALED32F98VB",79.967,"LCD (LED)",37.86,"N/A","Available",4,"KOGAN",31.48307086614173,"32-inch"
164364,"KOGAN","KALED32F98VC",79.967,"LCD (LED)",37.86,"N/A","Available",4,"KOGAN",31.48307086614173,"32-inch"
164364,"KOGAN","KALED32F98 series",79.967,"LCD (LED)",37.86,"N/A","Available",4,"KOGAN",31.48307086614173,"32-inch"
164495,"TECO","LED32IHRK",79.88,"LCD (LED)",35.6,"N/A","Available",4.5,"TECO",31.448818897637793,"32-inch"
164513,"HYUNDAI","H50UHDQLDZEN",125.731,"LCD (LED)",61.524,"N/A","Available",6,"HYUNDAI",49.5003937007874,"Other"
164519,"HYUNDAI","H55UHDQLDZEN",138.783,"LCD (LED)",72.83,"N/A","Available",6,"HYUNDAI",54.63897637795275,"Other"
164532,"HYUNDAI","H65UHDQLDZEN",165.332,"LCD (LED)",101.54,"N/A","Available",6,"HYUNDAI",65.09133858267717,"65-inch"
164534,"HYUNDAI","H75UHDQLDZEN",189.34,"LCD (LED)",130.146,"N/A","Available",6,"HYUNDAI",74.54330708661418,"Other"
164539,"Altius","AT32HDW2-BCF",80.043,"LCD (LED)",27.036,"N/A","Available",6,"ALTIUS",31.512992125984255,"32-inch"
164582,"AIWA","AWS420W",105.415,"LCD (LED)",51.78,"N/A","Available",4.5,"AIWA",41.50196850393701,"Other"
164586,"Kogan","KAQL86T96QA",217.518,"LCD (LED)",298.5,"N/A","Available",3.5,"KOGAN",85.63700787401575,"Other"
164586,"Kogan","KAQL86T96QB",217.518,"LCD (LED)",298.5,"N/A","Available",3.5,"KOGAN",85.63700787401575,"Other"
164586,"Kogan","KAQL86T96QC",217.518,"LCD (LED)",298.5,"N/A","Available",3.5,"KOGAN",85.63700787401575,"Other"
164586,"Kogan","KAQL86T96QD",217.518,"LCD (LED)",298.5,"N/A","Available",3.5,"KOGAN",85.63700787401575,"Other"
164586,"Kogan","**********86**********",217.518,"LCD (LED)",298.5,"N/A","Available",3.5,"KOGAN",85.63700787401575,"Other"
164636,"BAUHN","ATV43FHDW-1124",107.978,"LCD",44.2,"N/A","Available",6,"BAUHN",42.51102362204724,"Other"
164639,"EKO","K55USW3",138.783,"LCD (LED)",102,"N/A","Available",4.5,"EKO",54.63897637795275,"Other"
156532,"EKO","K650UAT",163.878,"LCD",147.21,"N/A","Available",4,"EKO",64.51889763779526,"65-inch"
156532,"EKO","K650UATW",163.878,"LCD",147.21,"N/A","Available",4,"EKO",64.51889763779526,"65-inch"
164636,"BAUHN","ATV43FHDW-0125",107.978,"LCD",44.2,"N/A","Available",6,"BAUHN",42.51102362204724,"Other"
164636,"BAUHN","ATV43FHDW-****",107.978,"LCD",44.2,"N/A","Available",6,"BAUHN",42.51102362204724,"Other"
163516,"BAUHN","ATV55UHDW-1024",138.783,"LCD (LED)",69.65,"N/A","Available",6,"BAUHN",54.63897637795275,"Other"
163516,"BAUHN","ATV55UHDW-0125",138.783,"LCD (LED)",69.65,"N/A","Available",6,"BAUHN",54.63897637795275,"Other"
163516,"BAUHN","ATV55UHDW-****",138.783,"LCD (LED)",69.65,"N/A","Available",6,"BAUHN",54.63897637795275,"Other"
164838,"ENGLAON","LED24X90",59.822,"LCD (LED)",28.3,"1.0","Available",4,"ENGLAON",23.551968503937008,"Other"
164843,"ENGLAON","LED32X90",80.131,"LCD (LED)",37.1,"N/A","Available",4.5,"ENGLAON",31.54763779527559,"32-inch"
164845,"ENGLAON","LED40X90",100.332,"LCD (LED)",38.6,"N/A","Available",5.5,"ENGLAON",39.5007874015748,"Other"
164862,"EKO","K70USW3",176.57,"LCD (LED)",182.3,"N/A","Available",2.5,"EKO",69.51574803149606,"Other"
164907,"HYUNDAI","H55UHDMLDGTV",138.798,"LCD (LED)",92.2,"N/A","Available",4.5,"HYUNDAI",54.64488188976378,"Other"
164908,"Kogan","KALED24D96SQA",59.816,"LCD (LED)",23.98,"N/A","Available",4.5,"KOGAN",23.5496062992126,"Other"
164908,"Kogan","KALED24D96SQB",59.816,"LCD (LED)",23.98,"N/A","Available",4.5,"KOGAN",23.5496062992126,"Other"
164908,"Kogan","KALED24D96SQC",59.816,"LCD (LED)",23.98,"N/A","Available",4.5,"KOGAN",23.5496062992126,"Other"
164908,"Kogan","KALED24D96SQD",59.816,"LCD (LED)",23.98,"N/A","Available",4.5,"KOGAN",23.5496062992126,"Other"
164908,"Kogan","**********24**********",59.816,"LCD (LED)",23.98,"N/A","Available",4.5,"KOGAN",23.5496062992126,"Other"
164909,"Kogan","KALED32D96SQA",80.029,"LCD (LED)",31.84,"N/A","Available",5,"KOGAN",31.507480314960628,"32-inch"
164909,"Kogan","KALED32D96SQB",80.029,"LCD (LED)",31.84,"N/A","Available",5,"KOGAN",31.507480314960628,"32-inch"
164909,"Kogan","KALED32D96SQC",80.029,"LCD (LED)",31.84,"N/A","Available",5,"KOGAN",31.507480314960628,"32-inch"
164909,"Kogan","KALED32D96SQD",80.029,"LCD (LED)",31.84,"N/A","Available",5,"KOGAN",31.507480314960628,"32-inch"
164909,"Kogan","**********32**********",80.029,"LCD (LED)",31.84,"N/A","Available",5,"KOGAN",31.507480314960628,"32-inch"
164926,"KONIC","KUD55GS677AM",138.783,"LCD (LED)",93.1,"7.0","Available",4.5,"KONIC",54.63897637795275,"Other"
164955,"Blaupunkt","BP58WOS",146.068,"LCD",112.086,"N/A","Available",4,"BLAUPUNKT",57.50708661417323,"Other"
164996,"JVC","LT-42NQ5155A",105.422,"LCD",38.2,"N/A","Available",6,"JVC",41.50472440944882,"Other"
164999,"PHILIPS","85BFL2214/97",214.783,"LCD (LED)",114.6,"N/A","Available",7,"PHILIPS",84.56023622047243,"Other"
165022,"PHILIPS","32HFL4518/97",80.054,"LCD (LED)",24.9,"N/A","Available",5.5,"PHILIPS",31.517322834645668,"32-inch"
165017,"PHILIPS","65PUT7129/98",163.896,"LCD (LED)",122,"N/A","Available",4.5,"PHILIPS",64.5259842519685,"65-inch"
165026,"PHILIPS","24HFL4518/97",59.774,"LCD (LED)",16.9,"N/A","Available",5.5,"PHILIPS",23.53307086614173,"Other"
165027,"PHILIPS","55PUT7129/98",138.736,"LCD (LED)",105,"N/A","Available",4,"PHILIPS",54.62047244094488,"Other"
165028,"Kogan","KALED65U95TA",163.896,"LCD (LED)",94.14,"N/A","Available",6,"KOGAN",64.5259842519685,"65-inch"
165028,"Kogan","KALED65U95TB",163.896,"LCD (LED)",94.14,"N/A","Available",6,"KOGAN",64.5259842519685,"65-inch"
165028,"Kogan","KALED65U95TC",163.896,"LCD (LED)",94.14,"N/A","Available",6,"KOGAN",64.5259842519685,"65-inch"
165028,"Kogan","KALED65U95TD",163.896,"LCD (LED)",94.14,"N/A","Available",6,"KOGAN",64.5259842519685,"65-inch"
165028,"Kogan","KALED65U95TE",163.896,"LCD (LED)",94.14,"N/A","Available",6,"KOGAN",64.5259842519685,"65-inch"
165028,"Kogan","KALED65U95T*",163.896,"LCD (LED)",94.14,"N/A","Available",6,"KOGAN",64.5259842519685,"65-inch"
165029,"PHILIPS","50PUT7129/98",125.731,"LCD (LED)",96,"N/A","Available",3.5,"PHILIPS",49.5003937007874,"Other"
165030,"Kogan","KALED75U95TA",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165030,"Kogan","KALED75U95TB",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165030,"Kogan","KALED75U95TC",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165030,"Kogan","KALED75U95TD",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165030,"Kogan","KALED75U95TE",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165030,"Kogan","KALED75U95TF",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165030,"Kogan","KALED75U95TG",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165030,"Kogan","KALED75U95T*",189.34,"LCD (LED)",154.03,"N/A","Available",5,"KOGAN",74.54330708661418,"Other"
165051,"PHILIPS","55PML8969/98",138.783,"LCD (LED)",120,"N/A","Available",3.5,"PHILIPS",54.63897637795275,"Other"
165071,"KONIC","KUD50GS677AM",125.731,"LCD (LED)",88.8,"7.0","Available",4,"KONIC",49.5003937007874,"Other"
165072,"KONIC","KUD65GS677AM",163.896,"LCD (LED)",117.3,"8.0","Available",5,"KONIC",64.5259842519685,"65-inch"
165089,"PHILIPS","65PML8969/98",163.896,"LCD (LED)",168,"N/A","Available",3.5,"PHILIPS",64.5259842519685,"65-inch"
165119,"SAMSUNG ELECTRONICS","BE98D-H",247.688,"LCD (LED)",332,"N/A","Available",4,"SAMSUNG ELECTRONICS",97.51496062992125,"Other"
165123,"BAUHN","ATV70UHDW-1124",176.535,"LCD",108.294,"N/A","Available",6,"BAUHN",69.50196850393701,"Other"
165152,"Palsonic","PT6515SU",163.896,"LCD (LED)",105.43,"N/A","Available",5,"PALSONIC",64.5259842519685,"65-inch"
165159,"HYUNDAI","H65UHDMLDGTV",163.829,"LCD (LED)",149.6,"N/A","Available",4,"HYUNDAI",64.4996062992126,"65-inch"
165232,"AOA","LTD19FT",47.013,"LCD (LED)",15.3,"N/A","Available",5,"AOA",18.509055118110236,"Other"
165321,"BLAUPUNKT","BP24PTVW",60.469,"LCD (LED)",16.33,"N/A","Available",5.5,"BLAUPUNKT",23.806692913385827,"Other"
165321,"BLAUPUNKT","BP24PTVP",60.469,"LCD (LED)",16.33,"N/A","Available",5.5,"BLAUPUNKT",23.806692913385827,"Other"
165321,"BLAUPUNKT","BP24PTVBL",60.469,"LCD (LED)",16.33,"N/A","Available",5.5,"BLAUPUNKT",23.806692913385827,"Other"
165321,"BLAUPUNKT","BP24PTVG",60.469,"LCD (LED)",16.33,"N/A","Available",5.5,"BLAUPUNKT",23.806692913385827,"Other"
165321,"BLAUPUNKT","BP24****（*=Blank, 0-9,A-Z,a-z for marketing purpose, no technical difference)",60.469,"LCD (LED)",16.33,"N/A","Available",5.5,"BLAUPUNKT",23.806692913385827,"Other"
165324,"EKO","K700UATW",176.539,"LCD",153.11,"N/A","Available",4.5,"EKO",69.5035433070866,"Other"
165339,"Linsar","LS32HDNF-12V",80.039,"LCD (LED)",27.036,"N/A","Available",6,"LINSAR",31.511417322834646,"32-inch"
165404,"AKAI","AK3223S7WOS",80.043,"LCD (LED)",27.14,"N/A","Available",6,"AKAI",31.512992125984255,"32-inch"
165405,"AKAI","AK4324S7WOS",107.978,"LCD",44.2,"N/A","Available",6,"AKAI",42.51102362204724,"Other"
165408,"AKAI","AK55324S7WOS",138.783,"LCD (LED)",68.12,"N/A","Available",6,"AKAI",54.63897637795275,"Other"
165429,"SONIQ","G65UV50A",163.896,"LCD",92.076,"N/A","Available",6,"SONIQ",64.5259842519685,"65-inch"
165430,"Polaroid","PL7024WOS",176.535,"LCD",108.294,"N/A","Available",6,"POLAROID",69.50196850393701,"Other"
165432,"EKO","K32HST",80.039,"LCD (LED)",31,"N/A","Available",5,"EKO",31.511417322834646,"32-inch"
165465,"AIWA","AWS320DVD",80.039,"LCD (LED)",33.5,"N/A","Available",5,"AIWA",31.511417322834646,"32-inch"
165499,"QBELL","QTH32T",80.039,"LCD (LED)",35.3,"N/A","Available",5,"QBELL",31.511417322834646,"32-inch"
165561,"SVISION","SV43FWOS",108.593,"LCD (LED)",43,"N/A","Available",6,"SVISION",42.75314960629921,"Other"
165566,"SAMSUNG ELECTRONICS","UA50TU8000",125.725,"LCD (LED)",91,"N/A","Available",4,"SAMSUNG ELECTRONICS",49.49803149606299,"Other"
165566,"SAMSUNG ELECTRONICS","UA50TU8000S",125.725,"LCD (LED)",91,"N/A","Available",4,"SAMSUNG ELECTRONICS",49.49803149606299,"Other"
165566,"SAMSUNG ELECTRONICS","UA50TU8000W",125.725,"LCD (LED)",91,"N/A","Available",4,"SAMSUNG ELECTRONICS",49.49803149606299,"Other"
165568,"SAMSUNG ELECTRONICS","UA65TU8000",163.878,"LCD (LED)",116,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.51889763779526,"65-inch"
165568,"SAMSUNG ELECTRONICS","UA65TU8000S",163.878,"LCD (LED)",116,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.51889763779526,"65-inch"
165568,"SAMSUNG ELECTRONICS","UA65TU8000W",163.878,"LCD (LED)",116,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.51889763779526,"65-inch"
165569,"SAMSUNG ELECTRONICS","UA55TU8000W",138.798,"LCD (LED)",102,"N/A","Available",4.5,"SAMSUNG ELECTRONICS",54.64488188976378,"Other"
165569,"SAMSUNG ELECTRONICS","UA55TU8000S",138.798,"LCD (LED)",102,"N/A","Available",4.5,"SAMSUNG ELECTRONICS",54.64488188976378,"Other"
165569,"SAMSUNG ELECTRONICS","UA55TU8000",138.798,"LCD (LED)",102,"N/A","Available",4.5,"SAMSUNG ELECTRONICS",54.64488188976378,"Other"
165597,"Kogan","KAQL50R96KA",125.812,"LCD (LED)",56.9,"N/A","Available",5.5,"KOGAN",49.53228346456693,"Other"
165599,"KOGAN","KAOD77X98JSVA",194.677,"OLED",131.1,"N/A","Available",5.5,"KOGAN",76.64448818897637,"Other"
165599,"KOGAN","KAOD77X98JSVB",194.677,"OLED",131.1,"N/A","Available",5.5,"KOGAN",76.64448818897637,"Other"
165599,"KOGAN","KAOD77X98JSVC",194.677,"OLED",131.1,"N/A","Available",5.5,"KOGAN",76.64448818897637,"Other"
165599,"KOGAN","KAOD77X98JSV series",194.677,"OLED",131.1,"N/A","Available",5.5,"KOGAN",76.64448818897637,"Other"
165603,"KOGAN","KAQL100XQ98GSVA",252.751,"OLED",446.3,"N/A","Available",3,"KOGAN",99.50826771653543,"Other"
165603,"KOGAN","KAQL100XQ98GSVB",252.751,"OLED",446.3,"N/A","Available",3,"KOGAN",99.50826771653543,"Other"
165603,"KOGAN","KAQL100XQ98GSVC",252.751,"OLED",446.3,"N/A","Available",3,"KOGAN",99.50826771653543,"Other"
165603,"KOGAN","KAQL100XQ98GSV series",252.751,"OLED",446.3,"N/A","Available",3,"KOGAN",99.50826771653543,"Other"
165604,"Kogan","KAQL55R96KA",138.783,"LCD (LED)",69.4,"N/A","Available",5.5,"KOGAN",54.63897637795275,"Other"
165605,"Kogan","KAQL65R96KA",163.897,"LCD (LED)",92.9,"N/A","Available",5.5,"KOGAN",64.52637795275591,"65-inch"
165627,"LG","86NANO80A6A",217.425,"LCD (LED)",212,"N/A","Available",5,"LG",85.60039370078741,"Other"
165628,"LG","86NANO80ASA",217.425,"LCD (LED)",212,"N/A","Available",5,"LG",85.60039370078741,"Other"
165629,"LG","OLED55C5PSA",138.783,"OLED",101,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
165630,"LG","OLED55C56LA",138.783,"OLED",101,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
165631,"LG","OLED55G5PSA",138.783,"OLED",96,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
165632,"LG","OLED55G55LW",138.783,"OLED",96,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
165633,"LG","OLED65C5PSA",163.897,"OLED",124,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
165634,"LG","OLED65C56LA",163.897,"OLED",124,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
165635,"LG","OLED77C5PSA",194.738,"OLED",163,"N/A","Available",5,"LG",76.66850393700787,"Other"
165636,"LG","OLED77C56LA",194.738,"OLED",163,"N/A","Available",5,"LG",76.66850393700787,"Other"
165637,"LG","OLED83G5PSA",209.585,"OLED",189,"N/A","Available",5,"LG",82.51377952755905,"Other"
165638,"LG","OLED83G56LA",209.585,"OLED",189,"N/A","Available",5,"LG",82.51377952755905,"Other"
165639,"BAUHN","ATV24HDW-0225",59.824,"LCD",17.766,"N/A","Available",6,"BAUHN",23.55275590551181,"Other"
165650,"JVC","JV5524M",138.783,"LCD (LED)",65.9,"9.0","Available",6,"JVC",54.63897637795275,"Other"
165651,"JVC","JV6524M",163.897,"LCD (LED)",97.7,"8.0","Available",5,"JVC",64.52637795275591,"65-inch"
165660,"CHiQ","U75M9",189.34,"LCD",154.23,"N/A","Available",5,"CHIQ",74.54330708661418,"Other"
165703,"Linsar","LS24HDNF-12V",59.824,"LCD",17.766,"N/A","Available",6,"LINSAR",23.55275590551181,"Other"
165713,"DGTEC","DG24HDDVD12V",59.827,"LCD (LED)",20.96,"8.0","Available",5,"DGTEC",23.553937007874016,"Other"
165764,"EKO","K65USTW",163.896,"LCD",113.2,"N/A","Available",5.5,"EKO",64.5259842519685,"65-inch"
165765,"EKO","K55USTW",138.783,"LCD",92.1,"N/A","Available",5,"EKO",54.63897637795275,"Other"
165767,"QBELL","QTU55T",138.783,"LCD",92.1,"N/A","Available",5,"QBELL",54.63897637795275,"Other"
165774,"SONY","K-55XR80M2",138.798,"OLED",91.6,"N/A","Available",5,"SONY",54.64488188976378,"Other"
165775,"SONY","K-65XR80M2",163.878,"OLED",102.9,"N/A","Available",5.5,"SONY",64.51889763779526,"65-inch"
165788,"EKO","K50UST",125.731,"LCD (LED)",76.8,"N/A","Available",5,"EKO",49.5003937007874,"Other"
165789,"QBELL","QTU50T",125.731,"LCD (LED)",76.8,"N/A","Available",5,"QBELL",49.5003937007874,"Other"
165793,"LG","50QNED80A6A",125.727,"LCD (LED)",68,"N/A","Available",5.5,"LG",49.4988188976378,"Other"
165794,"LG","50QNED81ASA",125.727,"LCD (LED)",68,"N/A","Available",5.5,"LG",49.4988188976378,"Other"
165795,"LG","OLED48C5PSA",120.721,"OLED",76,"N/A","Available",4.5,"LG",47.52795275590551,"Other"
165796,"LG","OLED48C56LA",120.721,"OLED",76,"N/A","Available",4.5,"LG",47.52795275590551,"Other"
165797,"LG","OLED55B5PSA",138.783,"OLED",88,"N/A","Available",5,"LG",54.63897637795275,"Other"
165798,"LG","OLED55B56LA",138.783,"OLED",88,"N/A","Available",5,"LG",54.63897637795275,"Other"
165799,"LG","OLED65B5PSA",163.897,"OLED",106,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
165800,"LG","OLED65B56LA",163.897,"OLED",106,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
165816,"QBELL","QTF40T",100.337,"LCD (LED)",51.3,"N/A","Available",5,"QBELL",39.50275590551181,"Other"
165831,"PHILIPS","40PFT6529/79",100.332,"LCD (LED)",41.6,"N/A","Available",5.5,"PHILIPS",39.5007874015748,"Other"
165872,"EKO","K42FST",105.422,"LCD (LED)",55,"N/A","Available",5,"EKO",41.50472440944882,"Other"
165875,"PHILIPS","32PHT6529/79",80.039,"LCD (LED)",35.8,"N/A","Available",4.5,"PHILIPS",31.511417322834646,"32-inch"
165906,"LG","OLED42C5PSA",105.52,"OLED",65,"N/A","Available",4,"LG",41.54330708661417,"Other"
165907,"LG","OLED42C54LA",105.52,"OLED",65,"N/A","Available",4,"LG",41.54330708661417,"Other"
165908,"LG","OLED77G5PSA",194.738,"OLED",153,"N/A","Available",5.5,"LG",76.66850393700787,"Other"
165909,"LG","OLED77G56LA",194.738,"OLED",153,"N/A","Available",5.5,"LG",76.66850393700787,"Other"
165958,"LG","55QNED86A6A",138.783,"LCD (LED)",82,"N/A","Available",5.5,"LG",54.63897637795275,"Other"
165959,"LG","55QNED86ASA",138.783,"LCD (LED)",82,"N/A","Available",5.5,"LG",54.63897637795275,"Other"
165960,"LG","65QNED86A6A",163.897,"LCD (LED)",105,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
165961,"LG","65QNED86ASA",163.897,"LCD (LED)",105,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
166021,"AOA","LTW50UHD",125.731,"LCD (LED)",73.4,"N/A","Available",5,"AOA",49.5003937007874,"Other"
166046,"PHILIPS","77OLED720/79",198.546,"OLED",188.5,"N/A","Available",4,"PHILIPS",78.16771653543307,"Other"
166054,"LG","65NANO80A6A",163.897,"LCD (LED)",118,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
166055,"LG","65NANO80ASA",163.897,"LCD (LED)",118,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
166056,"LG","65QNED80A6A",163.897,"LCD (LED)",98,"N/A","Available",6,"LG",64.52637795275591,"65-inch"
166057,"LG","65QNED81ASA",163.897,"LCD (LED)",98,"N/A","Available",6,"LG",64.52637795275591,"65-inch"
166058,"LG","75NANO80A6A",189.275,"LCD (LED)",165,"N/A","Available",5,"LG",74.51771653543307,"Other"
166059,"LG","75NANO80ASA",189.275,"LCD (LED)",165,"N/A","Available",5,"LG",74.51771653543307,"Other"
166060,"LG","75QNED80A6A",189.275,"LCD (LED)",106,"N/A","Available",7,"LG",74.51771653543307,"Other"
166061,"LG","75QNED81ASA",189.275,"LCD (LED)",106,"N/A","Available",7,"LG",74.51771653543307,"Other"
166062,"LG","75QNED86ASA",189.275,"LCD (LED)",106,"N/A","Available",7,"LG",74.51771653543307,"Other"
166063,"LG","86QNED80A6A",217.425,"LCD (LED)",132,"N/A","Available",7,"LG",85.60039370078741,"Other"
166064,"AIWA","AWS580G",146.088,"LCD",82.5,"N/A","Available",5.5,"AIWA",57.514960629921255,"Other"
166074,"JVC","LT-70NQ7155A",176.539,"LCD",141.1,"N/A","Available",4.5,"JVC",69.5035433070866,"Other"
166077,"LG","86QNED81ASA",217.425,"LCD (LED)",132,"N/A","Available",7,"LG",85.60039370078741,"Other"
166078,"LG","OLED48B5PSA",120.721,"OLED",74,"N/A","Available",4.5,"LG",47.52795275590551,"Other"
166079,"LG","43NANO80A6B",107.987,"LCD (LED)",70,"N/A","Available",4,"LG",42.514566929133856,"Other"
166080,"LG","43NANO80ASA",107.987,"LCD (LED)",70,"N/A","Available",4,"LG",42.514566929133856,"Other"
166081,"LG","43QNED80A6A",107.987,"LCD (LED)",64,"N/A","Available",4.5,"LG",42.514566929133856,"Other"
166082,"LG","43QNED81ASA",107.987,"LCD (LED)",64,"N/A","Available",4.5,"LG",42.514566929133856,"Other"
166083,"LG","50NANO80A6A",125.727,"LCD (LED)",83,"N/A","Available",4.5,"LG",49.4988188976378,"Other"
166084,"LG","50NANO80ASA",125.727,"LCD (LED)",83,"N/A","Available",4.5,"LG",49.4988188976378,"Other"
166085,"LG","55NANO80A6A",138.783,"LCD (LED)",92,"N/A","Available",5,"LG",54.63897637795275,"Other"
166086,"LG","55NANO80ASA",138.783,"LCD (LED)",92,"N/A","Available",5,"LG",54.63897637795275,"Other"
166087,"LG","55QNED80A6A",138.783,"LCD (LED)",82,"N/A","Available",5.5,"LG",54.63897637795275,"Other"
166088,"LG","55QNED81ASA",138.783,"LCD (LED)",82,"N/A","Available",5.5,"LG",54.63897637795275,"Other"
166097,"PHILIPS","50PUT7039/79",125.731,"LCD (LED)",91.5,"N/A","Available",3.5,"PHILIPS",49.5003937007874,"Other"
166098,"PHILIPS","55PUT7039/79",138.783,"LCD (LED)",99.2,"N/A","Available",4,"PHILIPS",54.63897637795275,"Other"
166107,"SAMSUNG","UA43F6000FS",107.987,"LCD (LED)",49,"N/A","Available",5.5,"SAMSUNG",42.514566929133856,"Other"
166110,"Linsar","LS24HDNF-12V",59.774,"LCD",17.766,"N/A","Available",6,"LINSAR",23.53307086614173,"Other"
166115,"PRISM+","M55",138.783,"LCD (LED)",79.3,"N/A","Available",5,"PRISM+",54.63897637795275,"Other"
166150,"PRISM+","M65",163.897,"LCD (LED)",111.6,"N/A","Available",5,"PRISM+",64.52637795275591,"65-inch"
166151,"PRISM+","M75",189.338,"LCD (LED)",140.4,"N/A","Available",5,"PRISM+",74.54251968503937,"Other"
166155,"EKO","K32HSWV12",80.039,"LCD (LED)",35.3,"N/A","Available",5,"EKO",31.511417322834646,"32-inch"
166179,"LG","OLED65G5PSA",163.897,"OLED",115,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
166197,"LG","OLED65G56LA",163.897,"OLED",115,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
166198,"LG","OLED77B5PSA",194.738,"OLED",135,"N/A","Available",6,"LG",76.66850393700787,"Other"
166199,"LG","OLED77B56LA",194.738,"OLED",135,"N/A","Available",6,"LG",76.66850393700787,"Other"
166200,"LG","55QNED82ASA",138.783,"LCD (LED)",92,"N/A","Available",5,"LG",54.63897637795275,"Other"
166201,"LG","65QNED82ASA",163.897,"LCD (LED)",98,"N/A","Available",6,"LG",64.52637795275591,"65-inch"
166202,"LG","86QNED82ASA",217.425,"LCD (LED)",132,"N/A","Available",7,"LG",85.60039370078741,"Other"
166203,"LG","50QNED86ASA",125.727,"LCD (LED)",68,"N/A","Available",5.5,"LG",49.4988188976378,"Other"
166204,"LG","86QNED86A6A",217.425,"LCD (LED)",138,"N/A","Available",7,"LG",85.60039370078741,"Other"
166205,"LG","86QNED86ASA",217.425,"LCD (LED)",138,"N/A","Available",7,"LG",85.60039370078741,"Other"
166222,"QBELL","QTU70T",176.538,"LCD (LED)",147.1,"N/A","Available",3.5,"QBELL",69.50314960629922,"Other"
166235,"PHILIPS","75PUT7039/79",189.274,"LCD (LED)",162,"N/A","Available",4.5,"PHILIPS",74.51732283464567,"Other"
166237,"PHILIPS","65PUT7039/79",165.633,"LCD (LED)",115,"N/A","Available",5,"PHILIPS",65.20984251968504,"65-inch"
166238,"PHILIPS","86PUT7039/79",217.427,"LCD (LED)",231,"N/A","Available",4,"PHILIPS",85.6011811023622,"Other"
166272,"JVC","LT-32NQ5155A",80.054,"LCD (LED)",24.84,"N/A","Available",5.5,"JVC",31.517322834645668,"32-inch"
166273,"JVC","LT-43NQ5155A",107.95,"LCD (LED)",38.4,"N/A","Available",6,"JVC",42.5,"Other"
166274,"JVC","AV-AQ557155A",138.798,"LCD (LED)",61.38,"N/A","Available",6,"JVC",54.64488188976378,"Other"
